MessageLength;TagBits;Precompute;Parallel;RandomKeys;Encoding;TimePrecompute;Tag;TimeUs;CyclesPerByte
100000;64;0;1;0;3;0;019cf4ed0f2436b4;0.15;4.78
100000;64;1;1;0;3;0;019cf4ed0f2436b4;0.02;0.68
100000;32;0;1;0;3;0;4ea6a50a;0.14;4.61
100000;32;1;1;0;3;0;4ea6a50a;0.02;0.67
100000;32;0;1;0;3;0;e286aaa1;0.14;4.61
100000;32;1;1;0;3;0;e286aaa1;0.02;0.67
1000000;128;0;1;0;3;0;ec31395dcb9845d6b96ae854deac4820;1.44;4.60
1000000;128;1;1;0;3;0;ec31395dcb9845d6b96ae854deac4820;0.21;0.68
1000000;128;0;1;0;3;0;83fa67428e2c3a17f59d9b12455ef5e2;1.46;4.69
1000000;128;1;1;0;3;0;83fa67428e2c3a17f59d9b12455ef5e2;0.22;0.71
1000000;96;0;1;0;3;0;ec31395dcb9845d6b96ae854;1.45;4.66
1000000;96;1;1;0;3;0;ec31395dcb9845d6b96ae854;0.22;0.71
1000000;96;0;1;0;3;0;27b57edf5401c1f4d102f99d;1.46;4.68
1000000;96;1;1;0;3;0;27b57edf5401c1f4d102f99d;0.22;0.71
1000000;64;0;1;0;3;0;ec31395dcb9845d6;1.45;4.65
1000000;64;1;1;0;3;0;ec31395dcb9845d6;0.22;0.71
1000000;64;0;1;0;3;0;6637fc342c54169a;1.45;4.65
1000000;64;1;1;0;3;0;6637fc342c54169a;0.22;0.71
1000000;32;0;1;0;3;0;ec31395d;1.46;4.66
1000000;32;1;1;0;3;0;ec31395d;0.22;0.71
1000000;32;0;1;0;3;0;5f76dcdf;1.46;4.66
1000000;32;1;1;0;3;0;5f76dcdf;0.21;0.68
